"","hour_id","datekey","mode_id","od_id","location_id","trips","provider_id","passengers","person_miles_travelled","avg_trip_distance","hour_am_pm","fact_id","Borough","Zone","service_zone","fulldate","calendar.year","calendar.yearmonth","calendar.yearmonth.num","calendar.semester","calendar.quarter","calendar.month.number","month.long.name","month.short.name","calendar.week.number","calendar.week.name","calendar.2.week","day.number.of.year","day.number.of.month","day.number.of.week","day.name.long","day.name.short","weekday.indicator","holiday.indicator","workdays.in.month","mode_text","od_type","provider_type"
"776",6,20160405,2,2,79,3,8,3,5.04,5.04,"6am",6953738,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"777",6,20160405,2,1,79,254,7,336,999.97,3.14688976377953,"6am",6953879,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"778",6,20160405,2,2,79,70,7,108,1.38898148148148,2.143,"6am",6954024,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"779",6,20160405,4,1,79,39,9,NA,NA,NA,"6am",6954166,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"780",6,20160405,4,2,79,14,9,NA,NA,NA,"6am",6954224,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"781",7,20160405,1,1,79,108,1,NA,NA,NA,"7am",6954457,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"782",7,20160405,1,1,79,9,2,NA,NA,NA,"7am",6954458,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"783",7,20160405,1,1,79,61,3,NA,NA,NA,"7am",6954459,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"784",7,20160405,2,2,79,2,8,2,4.28,4.28,"7am",6955088,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"785",7,20160405,2,1,79,360,7,567,1207.53,2.26641666666667,"7am",6955261,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"786",7,20160405,2,2,79,136,7,215,1.48167441860465,2.34235294117647,"7am",6955420,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"787",7,20160405,4,1,79,82,9,NA,NA,NA,"7am",6955575,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"788",7,20160405,4,2,79,31,9,NA,NA,NA,"7am",6955638,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"789",8,20160405,1,1,79,156,1,NA,NA,NA,"8am",6955871,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"790",8,20160405,1,1,79,17,2,NA,NA,NA,"8am",6955872,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"791",8,20160405,1,1,79,75,3,NA,NA,NA,"8am",6955873,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"792",8,20160405,2,2,79,6,8,11,3.17363636363636,5.81833333333333,"8am",6956526,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"793",8,20160405,2,1,79,388,7,621,1319.14,2.11244845360825,"8am",6956704,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"794",8,20160405,2,2,79,170,7,271,1.59210332103321,2.538,"8am",6956870,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"795",8,20160405,4,1,79,188,9,NA,NA,NA,"8am",6957033,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"796",8,20160405,4,2,79,59,9,NA,NA,NA,"8am",6957100,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"797",9,20160405,1,1,79,187,1,NA,NA,NA,"9am",6957342,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"798",9,20160405,1,1,79,35,2,NA,NA,NA,"9am",6957343,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"799",9,20160405,1,1,79,40,3,NA,NA,NA,"9am",6957344,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"800",9,20160405,2,2,79,7,8,9,4.48222222222222,5.76285714285714,"9am",6957993,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"801",9,20160405,2,1,79,390,7,618,1114.59,1.79269230769231,"9am",6958173,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"802",9,20160405,2,2,79,145,7,227,1.59713656387665,2.50034482758621,"9am",6958332,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"803",9,20160405,4,1,79,82,9,NA,NA,NA,"9am",6958492,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"804",9,20160405,4,2,79,30,9,NA,NA,NA,"9am",6958560,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"805",10,20160405,1,1,79,120,1,NA,NA,NA,"10am",6958794,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"806",10,20160405,1,1,79,19,2,NA,NA,NA,"10am",6958795,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"807",10,20160405,1,1,79,21,3,NA,NA,NA,"10am",6958796,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"808",10,20160405,2,2,79,4,8,8,2.3125,4.625,"10am",6959415,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"809",10,20160405,2,1,79,357,7,591,949.86,1.69868347338936,"10am",6959584,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"810",10,20160405,2,2,79,199,7,305,1.38072131147541,2.11618090452261,"10am",6959732,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"811",10,20160405,4,1,79,54,9,NA,NA,NA,"10am",6959890,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"812",10,20160405,4,2,79,25,9,NA,NA,NA,"10am",6959957,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"813",11,20160405,1,1,79,99,1,NA,NA,NA,"11am",6960188,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"814",11,20160405,1,1,79,11,2,NA,NA,NA,"11am",6960189,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"815",11,20160405,1,1,79,13,3,NA,NA,NA,"11am",6960190,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"816",11,20160405,1,1,79,2,6,NA,NA,NA,"11am",6960191,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"817",11,20160405,2,2,79,10,8,11,4.74636363636364,5.221,"11am",6960830,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"818",11,20160405,2,1,79,282,7,438,942.52,2.0018085106383,"11am",6961003,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"819",11,20160405,2,2,79,217,7,325,1.37596923076923,2.06078341013825,"11am",6961142,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"820",11,20160405,4,1,79,51,9,NA,NA,NA,"11am",6961294,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"821",11,20160405,4,2,79,30,9,NA,NA,NA,"11am",6961360,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"822",12,20160405,1,1,79,91,1,NA,NA,NA,"12pm",6961585,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"823",12,20160405,1,1,79,16,2,NA,NA,NA,"12pm",6961586,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"824",12,20160405,1,1,79,16,3,NA,NA,NA,"12pm",6961587,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"825",12,20160405,2,2,79,5,8,13,2.12,5.512,"12pm",6962212,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"826",12,20160405,2,1,79,280,7,444,853.19,1.83064285714286,"12pm",6962385,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"827",12,20160405,2,2,79,293,7,450,1.33208888888889,2.04587030716724,"12pm",6962528,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"828",12,20160405,4,1,79,50,9,NA,NA,NA,"12pm",6962682,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"829",12,20160405,4,2,79,42,9,NA,NA,NA,"12pm",6962746,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"830",13,20160405,1,1,79,80,1,NA,NA,NA,"1pm",6962970,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"831",13,20160405,1,1,79,9,2,NA,NA,NA,"1pm",6962971,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"832",13,20160405,1,1,79,10,3,NA,NA,NA,"1pm",6962972,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"833",13,20160405,2,2,79,6,8,12,3.07083333333333,6.14166666666667,"1pm",6963590,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"834",13,20160405,2,1,79,282,7,433,1013.85,2.29656028368794,"1pm",6963764,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"835",13,20160405,2,2,79,240,7,396,1.28078282828283,2.11329166666667,"1pm",6963911,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"836",13,20160405,4,1,79,49,9,NA,NA,NA,"1pm",6964066,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"837",13,20160405,4,2,79,50,9,NA,NA,NA,"1pm",6964133,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"838",14,20160405,1,1,79,95,1,NA,NA,NA,"2pm",6964364,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"839",14,20160405,1,1,79,10,2,NA,NA,NA,"2pm",6964365,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"840",14,20160405,1,1,79,14,3,NA,NA,NA,"2pm",6964366,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"841",14,20160405,1,1,79,2,6,NA,NA,NA,"2pm",6964367,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"842",14,20160405,2,2,79,4,8,4,5.0225,5.0225,"2pm",6964990,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"843",14,20160405,2,1,79,296,7,462,1044.64,2.17287162162162,"2pm",6965169,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"844",14,20160405,2,2,79,251,7,384,1.35375,2.07107569721116,"2pm",6965317,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"845",14,20160405,4,1,79,42,9,NA,NA,NA,"2pm",6965481,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"846",14,20160405,4,2,79,53,9,NA,NA,NA,"2pm",6965546,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"847",15,20160405,1,1,79,88,1,NA,NA,NA,"3pm",6965780,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"848",15,20160405,1,1,79,11,2,NA,NA,NA,"3pm",6965781,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"849",15,20160405,1,1,79,14,3,NA,NA,NA,"3pm",6965782,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"850",15,20160405,2,2,79,5,8,6,3.52,4.224,"3pm",6966401,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"851",15,20160405,2,1,79,275,7,458,958.09,2.13807272727273,"3pm",6966574,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"852",15,20160405,2,2,79,257,7,456,1.2275,2.1779766536965,"3pm",6966714,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"853",15,20160405,4,1,79,57,9,NA,NA,NA,"3pm",6966869,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"854",15,20160405,4,2,79,59,9,NA,NA,NA,"3pm",6966934,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"855",16,20160405,1,1,79,100,1,NA,NA,NA,"4pm",6967157,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"856",16,20160405,1,1,79,7,2,NA,NA,NA,"4pm",6967158,"Manhattan","East Village","Yellow Zone","2016-04-05",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",96,5,3,"Tuesday","Tue","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
